datetime,portfolio_value,cash,positions,return
2020-03-11 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-12 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-13 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-14 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-15 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-16 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-17 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-18 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-19 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-20 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-21 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-22 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-23 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-24 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-25 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-26 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-27 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-28 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-29 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-30 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-03-31 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-04-01 10:30:00-04:00,100000.0,100000.0,[],0.0
2020-04-02 10:30:00-04:00,103628.83489182824,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.036288348918282365
2020-04-03 10:30:00-04:00,103413.58488610618,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.0020771246337638605
2020-04-04 10:30:00-04:00,103413.58488610618,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-05 10:30:00-04:00,103413.58488610618,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-06 10:30:00-04:00,107409.48901322717,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.03864003101257785
2020-04-07 10:30:00-04:00,106171.96862557763,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.011521518247769924
2020-04-08 10:30:00-04:00,110013.12684586877,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.03617864743411925
2020-04-09 10:30:00-04:00,110924.85305741662,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.008287431124698541
2020-04-10 10:30:00-04:00,110924.85305741662,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-11 10:30:00-04:00,110924.85305741662,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-12 10:30:00-04:00,110924.85305741662,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-13 10:30:00-04:00,110354.42048409814,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.005142513671153703
2020-04-14 10:30:00-04:00,114970.79935792321,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.04183229682666201
2020-04-15 10:30:00-04:00,114771.44435838098,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.0017339620204049888
2020-04-16 10:30:00-04:00,118020.2508941018,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.028306749591616498
2020-04-17 10:30:00-04:00,118470.19896081323,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.003812464922779757
2020-04-18 10:30:00-04:00,118470.19896081323,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-19 10:30:00-04:00,118470.19896081323,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-20 10:30:00-04:00,118050.64066842431,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.0035414669348845518
2020-04-21 10:30:00-04:00,115050.41291955346,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.025414751939362712
2020-04-22 10:30:00-04:00,115874.32513383264,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0071613147086684315
2020-04-23 10:30:00-04:00,115305.32436517114,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.004910499094638254
2020-04-24 10:30:00-04:00,116526.3987078988,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.01058992157951466
2020-04-25 10:30:00-04:00,116526.3987078988,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-26 10:30:00-04:00,116526.3987078988,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0
2020-04-27 10:30:00-04:00,117170.6581988656,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.0055288715528039045
2020-04-28 10:30:00-04:00,115347.62232926721,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.015558808814611913
2020-04-29 10:30:00-04:00,114516.05472329492,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.007209230577796655
2020-04-30 10:30:00-04:00,114991.07214501733,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",0.004148042148938824
2020-05-01 10:30:00-04:00,112186.45100930566,1622.2782512032359,"[{'asset': CLX, 'quantity': 61.0}, {'asset': BIIB, 'quantity': 30.0}, {'asset': AMZN, 'quantity': 95.0}, {'asset': AKAM, 'quantity': 99.0}, {'asset': CAG, 'quantity': 390.0}, {'asset': CCI, 'quantity': 84.0}, {'asset': CNC, 'quantity': 161.0}, {'asset': CL, 'quantity': 158.0}, {'asset': AMGN, 'quantity': 54.0}, {'asset': ANET, 'quantity': 754.0}, {'asset': ABT, 'quantity': 131.0}]",-0.024389903349841924
2020-05-02 10:30:00-04:00,112757.98800875088,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.005094527853437558
2020-05-03 10:30:00-04:00,112757.98800875088,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.0
2020-05-04 10:30:00-04:00,114390.9438879623,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.014481952968907974
2020-05-05 10:30:00-04:00,115866.09206987759,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.012895672784727585
2020-05-06 10:30:00-04:00,115493.1890165939,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",-0.003218396742498242
2020-05-07 10:30:00-04:00,116443.79548670193,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.008230844417772998
2020-05-08 10:30:00-04:00,117926.2179377212,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.012730798105842878
2020-05-09 10:30:00-04:00,117926.2179377212,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.0
2020-05-10 10:30:00-04:00,117926.2179377212,991.2767088546361,"[{'asset': AMZN, 'quantity': 89.0}, {'asset': CAG, 'quantity': 389.0}, {'asset': CNC, 'quantity': 156.0}, {'asset': AMGN, 'quantity': 52.0}, {'asset': ABT, 'quantity': 125.0}, {'asset': CMG, 'quantity': 582.0}, {'asset': CDNS, 'quantity': 134.0}, {'asset': AMD, 'quantity': 204.0}, {'asset': BBY, 'quantity': 175.0}, {'asset': ADSK, 'quantity': 58.0}, {'asset': BR, 'quantity': 98.0}]",0.0
